years_experience,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,job_posting_month,job_posting_year,hiring_urgency,job_openings,total_skills,job_title_business analyst,job_title_data analyst,job_title_data engineer,job_title_data scientist,job_title_machine learning engineer,company_size_medium,company_size_small,company_industry_education,company_industry_finance,company_industry_healthcare,company_industry_retail,company_industry_technology,country_canada,country_germany,country_india,country_singapore,country_uk,country_usa,remote_type_onsite,remote_type_remote,education_level_master,education_level_phd,salary
1,0,0,1,0,1,12,2023,1,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,140685
13,1,1,0,0,0,6,2026,3,8,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,110905
3,1,1,0,0,0,1,2022,1,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,85689
9,1,1,1,1,1,10,2024,3,9,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,139260
2,0,0,0,1,1,9,2020,3,9,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,116588
5,0,0,0,1,0,10,2022,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,106171
13,1,1,0,1,0,6,2020,2,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,86537
11,1,0,1,1,1,3,2026,3,3,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,176727
3,1,0,1,1,0,11,2024,3,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,145781
1,0,1,1,0,1,4,2022,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91577
10,0,0,0,0,1,12,2023,3,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,113087
14,1,1,1,1,1,12,2021,3,4,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,108525
0,1,0,0,1,1,11,2024,1,5,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,120687
11,0,1,0,1,0,5,2025,3,7,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155108
10,0,1,0,0,0,4,2021,2,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,73864
8,1,1,1,1,0,12,2023,3,9,4,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,120569
4,1,1,1,1,0,4,2021,3,5,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,109890
5,0,0,1,0,1,2,2021,1,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,78915
3,1,0,1,0,0,10,2020,1,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,111659
13,1,1,1,1,0,3,2023,3,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75392
10,0,0,0,1,1,4,2024,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,95141
3,0,0,1,1,1,6,2020,3,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,111750
11,1,0,0,1,0,3,2026,3,9,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,111531
8,1,0,1,1,0,9,2022,3,5,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,116762
12,1,1,0,1,0,1,2025,3,7,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,92183
4,0,1,1,0,0,9,2024,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,107156
6,0,1,1,1,1,6,2024,3,9,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,111748
6,1,1,1,1,1,8,2021,3,3,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,135193
5,0,1,0,0,1,11,2022,1,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,88921
2,1,1,0,1,0,6,2020,1,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,105808
4,0,0,1,1,1,9,2024,3,6,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,116376
6,0,0,0,1,0,1,2023,1,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,115002
12,1,0,1,1,0,7,2025,3,8,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,103365
3,1,0,0,1,1,12,2023,1,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96774
6,1,0,0,0,1,11,2024,1,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,106842
6,1,0,1,1,0,6,2022,3,5,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,116628
10,0,0,0,0,1,1,2026,2,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,109428
1,1,0,0,0,0,12,2021,1,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,73259
6,1,0,1,1,1,4,2023,3,9,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,86141
7,0,0,0,1,0,3,2022,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,132011
7,1,1,1,1,1,4,2020,3,6,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,111054
12,1,1,0,1,1,11,2024,2,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,122309
9,1,0,0,0,1,12,2020,2,4,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,55785
12,1,1,1,1,0,2,2024,3,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,102352
1,1,0,0,1,0,12,2024,1,5,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,110382
2,0,0,1,0,1,1,2022,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,166652
6,0,1,1,0,0,11,2024,1,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,153730
5,0,0,1,0,0,10,2023,3,8,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,126960
6,1,1,1,0,0,11,2022,3,8,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,87454
10,1,1,0,0,0,3,2026,2,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,54094
0,1,1,0,0,1,5,2024,1,3,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,77490
2,1,1,1,1,1,12,2021,3,5,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,111999
2,0,1,1,1,0,7,2022,3,8,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,128733
12,1,1,0,1,1,4,2022,3,9,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,148448
14,1,0,0,1,0,3,2022,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,127092
11,1,1,1,1,1,2,2026,3,8,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,132555
12,0,0,0,0,0,5,2024,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,120789
14,0,0,0,1,1,6,2023,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,75575
7,0,1,1,0,1,2,2023,3,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,161919
11,0,0,0,0,0,6,2025,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,98167
12,1,0,0,0,0,11,2021,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,49232
6,0,0,0,0,0,12,2022,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,93607
2,1,0,1,0,0,7,2023,1,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,85423
8,0,1,0,0,1,6,2022,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,59424
12,1,0,1,1,0,12,2025,3,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,152170
3,0,1,0,0,0,6,2021,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,134213
5,1,1,1,0,1,3,2026,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98088
3,1,1,1,1,0,12,2026,3,4,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,129214
9,0,0,1,0,1,5,2020,2,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,119063
4,1,0,0,1,0,11,2020,1,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,89552
8,0,1,1,1,0,4,2021,3,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154433
11,1,0,0,0,1,9,2021,3,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,105025
14,1,0,0,0,0,6,2023,2,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,45215
1,0,1,1,0,0,1,2021,3,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90685
13,0,1,1,1,1,3,2025,3,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,111932
10,0,1,0,0,1,8,2022,2,6,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,64467
1,0,0,0,1,1,12,2022,1,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,119475
4,1,1,1,0,1,4,2026,3,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,123423
5,0,1,1,0,0,12,2023,1,4,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,111636
7,1,0,1,0,0,3,2023,3,9,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,129444
10,1,0,0,1,0,3,2023,3,7,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,88824
10,1,1,0,1,0,4,2024,2,4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,104956
9,0,1,1,0,1,5,2021,3,9,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,74200
3,0,1,0,1,0,12,2021,1,5,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,66242
6,1,1,0,0,1,4,2026,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,114065
13,1,1,0,0,1,1,2022,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,167468
3,0,1,0,0,0,4,2026,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,72415
12,0,1,1,1,0,8,2026,3,9,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84865
14,1,1,1,1,0,5,2024,3,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,128240
2,1,0,1,1,0,7,2025,3,6,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,118811
9,1,1,0,1,0,11,2021,3,9,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,119168
4,0,1,0,0,0,4,2020,3,9,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,47610
0,0,0,1,0,0,2,2022,3,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,113664
2,0,0,0,1,1,1,2020,3,7,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,99287
10,1,0,1,1,1,2,2024,3,1,4,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,86293
0,0,1,0,0,0,6,2024,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,136426
8,1,0,1,1,0,3,2020,3,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,128093
2,0,1,1,1,1,12,2025,3,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,130112
4,0,1,1,0,1,2,2020,3,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,98104
6,1,0,0,1,1,7,2022,3,7,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,104741
8,0,1,1,1,0,10,2024,3,1,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,125517
0,0,0,1,0,0,9,2022,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,131241
6,0,0,0,0,1,6,2023,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,142600
4,1,1,0,1,0,6,2020,3,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,132519
2,1,0,1,0,0,5,2022,1,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,82994
0,0,1,0,0,0,1,2021,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,65082
0,1,1,0,1,1,11,2024,1,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,136779
9,0,1,1,0,0,10,2021,3,9,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,89256
14,0,0,1,0,0,2,2022,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,158252
9,1,1,0,0,1,6,2020,3,8,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,81993
12,1,0,0,0,0,5,2020,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54909
10,0,1,1,1,1,5,2026,3,4,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,150738
8,0,1,1,1,0,12,2026,3,6,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,173003
0,1,1,0,1,0,10,2023,1,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87032
3,0,0,1,1,1,7,2020,3,8,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,139841
13,1,0,1,0,1,1,2020,2,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,72854
6,1,0,1,0,1,7,2022,3,7,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,76219
6,0,1,1,1,0,1,2026,3,7,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,130164
5,0,1,0,1,0,10,2021,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92117
13,0,0,0,1,0,12,2022,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,128453
9,1,0,1,0,0,6,2020,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,115618
6,1,1,1,0,0,10,2020,1,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,105126
10,0,0,0,0,0,12,2020,3,9,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,98893
5,0,0,1,0,0,9,2024,1,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,115057
2,1,1,1,1,1,12,2026,3,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87565
1,1,0,0,1,0,11,2021,1,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,86079
6,1,1,0,1,1,1,2020,1,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,104277
3,1,0,1,1,0,10,2023,3,7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,174695
11,0,0,1,1,0,3,2024,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,125990
9,1,1,0,0,0,8,2022,2,6,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,132575
11,1,1,0,0,1,2,2021,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,103801
13,1,0,0,0,1,1,2025,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,126204
10,1,0,1,1,0,4,2026,3,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,129166
4,0,1,1,0,0,5,2023,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,85710
12,0,1,0,1,1,1,2025,2,2,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,122378
10,1,0,1,0,0,1,2022,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,86396
13,0,1,1,0,0,8,2021,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,125165
2,0,1,0,0,0,3,2022,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,115067
7,0,1,1,0,1,11,2024,1,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,163262
3,1,0,1,0,1,7,2025,1,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,73226
10,0,0,0,1,1,4,2020,2,6,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,186982
13,1,1,1,1,1,11,2022,3,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,133566
11,1,1,1,0,0,1,2025,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,153996
3,1,0,1,1,1,4,2023,3,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,199735
7,1,0,0,0,1,5,2021,3,9,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,107259
13,1,1,0,0,0,10,2025,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,48856
11,1,1,0,1,1,10,2023,2,6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,97775
7,0,1,1,1,0,10,2026,3,8,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,104275
5,1,0,1,1,1,11,2023,3,8,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,132542
7,0,1,1,1,1,1,2026,3,7,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,133216
12,0,1,1,0,1,10,2026,3,8,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,118080
1,0,1,0,0,1,12,2026,1,6,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,106234
13,1,0,0,0,0,3,2024,2,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,100509
7,0,0,1,0,1,12,2024,1,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,121263
5,1,0,1,1,0,3,2021,3,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,109421
12,0,0,1,1,0,10,2023,3,9,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,149820
0,1,1,0,0,1,1,2021,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,103968
14,0,0,0,0,0,7,2021,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,136724
12,1,1,1,0,0,7,2020,2,5,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61647
6,1,1,1,0,0,6,2026,1,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,132696
11,0,0,1,0,0,11,2025,3,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,88263
6,0,0,0,0,1,8,2026,1,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,148924
5,1,0,0,0,0,5,2022,3,8,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,54008
2,1,1,1,1,1,4,2023,3,7,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,132538
0,0,1,0,1,1,12,2022,1,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,75305
7,0,0,1,1,1,12,2022,3,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,134005
8,0,1,0,1,1,10,2023,2,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,96096
0,0,0,1,0,0,2,2023,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,127398
8,1,1,0,1,0,4,2025,3,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,105552
9,1,1,1,0,1,9,2021,3,9,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79175
1,0,1,0,1,1,3,2021,3,7,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,128383
4,1,0,0,0,0,6,2024,3,8,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,139538
10,1,1,1,0,1,6,2023,3,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,126078
7,0,1,0,0,1,1,2026,3,9,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,129803
14,1,1,1,0,0,6,2022,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84117
9,0,0,1,0,1,8,2024,2,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,96509
7,0,1,1,0,1,9,2021,1,1,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,120406
1,1,1,0,0,1,3,2026,3,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,127566
3,1,0,1,1,1,1,2026,3,8,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,141524
13,0,1,0,0,1,11,2023,2,4,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,80807
2,1,1,1,0,0,2,2026,3,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,108558
9,1,1,1,0,0,2,2022,3,7,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,156715
13,1,1,0,0,1,10,2020,2,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81447
9,0,0,0,1,1,3,2024,2,4,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,120808
6,0,0,0,1,0,12,2026,3,9,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,87483
6,1,0,0,0,0,2,2024,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,47971
13,0,0,0,0,1,2,2021,2,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,88307
6,0,0,1,1,1,6,2022,3,2,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,119169
10,1,1,1,0,1,2,2021,2,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,145877
14,0,1,0,1,1,8,2023,2,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,120464
11,0,1,0,1,1,4,2023,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,96124
3,0,0,1,0,1,4,2024,1,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,127478
4,1,1,1,0,0,6,2024,3,7,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,134021
2,0,1,1,1,0,9,2023,3,9,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,123339
4,1,1,1,0,1,9,2021,1,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,140929
4,0,0,0,0,0,4,2021,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,139282
